time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.525649,-0.0466,-0.1354,-0.0687,0.159
9.546016,-0.0816,-0.1405,-0.0560,0.172
9.566945,-0.0815,-0.1597,-0.0309,0.182
9.587778,-0.0846,-0.1882,-0.0116,0.207
9.607904,-0.0975,-0.1496,-0.0072,0.179
9.629142,-0.0690,-0.1567,0.0107,0.172
9.659288,-0.0204,-0.1761,-0.0329,0.180
9.682684,-0.0409,-0.1668,0.0025,0.172
9.691731,-0.0335,-0.1956,0.0232,0.200
9.711680,-0.0646,-0.2076,0.0269,0.219
9.732982,-0.0724,-0.2362,0.0038,0.247
9.756951,-0.0831,-0.1951,-0.0415,0.216
9.779007,-0.0601,-0.1063,0.0071,0.122
9.794453,-0.0458,-0.0967,0.0833,0.136
9.814566,-0.0550,-0.1111,0.0899,0.153
9.845369,-0.0237,-0.1550,0.0153,0.158
9.866078,-0.0360,-0.1700,0.0111,0.174
9.876572,-0.0164,-0.1677,0.0122,0.169
9.897129,0.0050,-0.1893,0.0227,0.191
9.918712,-0.0033,-0.1506,0.0372,0.155
9.946007,-0.0255,-0.1832,0.0586,0.194
9.964155,-0.0578,-0.2044,0.0374,0.216
9.980396,-0.0560,-0.2162,-0.0089,0.223
10.000739,-0.0370,-0.1419,0.0292,0.150
10.021649,-0.0134,-0.1682,0.0575,0.178
10.045464,-0.0349,-0.1777,0.0517,0.188
10.068181,-0.0113,-0.1537,0.0319,0.157
10.083112,-0.0500,-0.1631,-0.0423,0.176
10.104264,-0.0364,-0.1629,-0.0189,0.168
10.124574,-0.0561,-0.1508,-0.0169,0.162
10.145217,-0.0372,-0.1507,-0.0096,0.156
10.165423,-0.0493,-0.1698,-0.0316,0.180
10.185914,-0.0619,-0.1672,-0.0225,0.180
10.206680,-0.0839,-0.1455,-0.0467,0.174
10.227489,-0.0884,-0.1576,-0.0370,0.184
10.256592,-0.0706,-0.1555,-0.0415,0.176
10.278972,-0.0775,-0.1628,-0.0149,0.181
10.288767,-0.0823,-0.1700,-0.0331,0.192
10.310500,-0.0895,-0.1819,-0.0196,0.204
10.331162,-0.0887,-0.1247,-0.0103,0.153
10.356282,-0.0559,-0.1061,-0.0002,0.120
10.373133,-0.0172,-0.1301,0.0404,0.137
10.392552,-0.0049,-0.1901,0.0235,0.192
10.412979,-0.0386,-0.1924,0.0086,0.196
10.433629,-0.0585,-0.1539,0.0186,0.166
10.455016,-0.0660,-0.1323,-0.0087,0.148
10.474910,-0.0131,-0.1515,-0.0076,0.152
10.496448,-0.0243,-0.1876,-0.0036,0.189
10.516596,-0.0165,-0.2046,-0.0213,0.206
10.537377,-0.0738,-0.1567,-0.0317,0.176
10.566732,-0.0693,-0.1878,-0.0087,0.200
10.587915,-0.0525,-0.1950,0.0047,0.202
10.599283,-0.0527,-0.1686,0.0115,0.177
10.619893,-0.0413,-0.1875,0.0148,0.193
10.654801,-0.0185,-0.1513,-0.0333,0.156
10.671548,-0.0566,-0.1514,-0.0290,0.164
10.684047,-0.0464,-0.1539,-0.0130,0.161
10.701787,-0.0650,-0.1661,-0.0141,0.179
10.722577,-0.0529,-0.1853,0.0180,0.193
10.754134,-0.0822,-0.1659,0.0060,0.185
10.774047,-0.0751,-0.1252,-0.0228,0.148
10.783083,-0.0966,-0.1420,-0.0111,0.172
