time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.671344,-0.2383,0.8879,-1.6603,1.898
7.697159,0.9639,-0.5654,-0.3257,1.164
7.714140,0.8196,-1.0276,0.0806,1.317
7.730845,0.6621,-1.4626,0.1527,1.613
7.750947,0.9721,-2.3699,-0.1519,2.566
7.770883,0.8956,-2.6150,0.2287,2.774
7.797322,1.1637,-2.3948,0.2198,2.672
7.824439,1.4707,-1.2495,0.5680,2.012
7.834431,1.5580,-1.1223,0.9569,2.145
7.851646,1.9318,-1.1000,1.5307,2.699
7.872215,2.1341,-1.2653,1.1070,2.717
7.897622,0.6610,-0.8343,2.4709,2.690
7.917287,1.0773,-0.5402,2.8538,3.098
7.937563,0.2261,-0.5540,3.1021,3.159
7.957539,0.3112,-1.1977,3.4277,3.644
7.978452,-1.1762,-1.6011,0.1690,1.994
7.998413,0.5922,-1.6376,0.0053,1.741
8.018739,2.1374,-0.9184,1.3946,2.712
8.039507,3.3612,-1.0720,2.3154,4.220
8.059607,3.0794,-1.0035,1.5928,3.609
8.080400,1.5791,0.2391,1.0752,1.925
8.100649,0.9192,1.1829,0.6098,1.617
8.121318,-1.0161,1.7614,-0.3262,2.059
8.142574,-0.6597,2.2194,-0.6505,2.405
8.163245,0.0041,4.0350,0.3636,4.051
8.183832,0.1029,4.5258,1.4238,4.746
8.209707,1.6128,4.9378,-0.2017,5.198
8.235731,3.3056,4.5617,1.0451,5.730
8.249842,2.7592,4.8550,1.1676,5.705
8.265354,0.5426,3.6558,0.6664,3.755
8.286482,0.8700,1.4658,1.5508,2.304
8.311623,1.9385,-0.4029,3.9939,4.458
8.330590,4.2091,0.3134,3.0651,5.216
8.349434,5.5752,1.0221,3.9142,6.888
8.369542,2.6210,1.2136,1.3846,3.203
8.389732,0.7237,-0.0173,-1.5145,1.679
8.410208,-0.0428,-1.0009,-2.8220,2.995
8.430287,-0.1076,-0.8794,-1.8834,2.081
8.450910,-2.9551,0.4200,-0.0944,2.986
8.471706,-3.5965,0.9824,-0.5806,3.773
8.492461,-3.0312,2.3936,2.2840,4.487
8.520576,0.4269,1.5479,2.5291,2.996
8.545336,-0.3478,2.1250,-3.4781,4.091
8.559655,-0.1693,2.1087,-4.3042,4.796
8.574743,-1.4358,1.6237,-3.9356,4.493
8.607149,-1.1797,-0.1000,-4.1275,4.294
8.632834,0.2151,-1.3683,-3.3774,3.650
8.643507,0.4876,-2.3322,-3.2435,4.025
8.657887,-0.8439,-2.8228,-4.7039,5.550
8.678135,-1.8523,-3.5179,-5.0682,6.441
8.708794,-3.8010,-4.8756,-4.1678,7.456
8.733326,-5.0566,-6.0434,-3.0226,8.440
8.745154,-4.4703,-6.0895,-2.2635,7.886
8.760314,-2.8054,-5.5444,1.1434,6.318
8.780289,1.5725,-3.6653,7.3418,8.355
8.807496,3.6728,-2.8866,4.5405,6.514
