time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.769665,-0.1037,-1.0182,0.5517,1.163
9.790283,0.1892,-0.9604,2.4792,2.665
9.820119,1.0302,-1.0739,0.3766,1.535
9.837125,1.4674,-1.3041,0.9581,2.184
9.852239,1.9958,-1.4841,1.0519,2.700
9.872369,2.2381,-1.7397,1.7145,3.313
9.893131,1.9066,-2.6024,2.6057,4.147
9.919072,0.6317,-3.7867,0.2456,3.847
9.938769,0.0366,-3.5127,0.4250,3.539
9.955988,-0.7352,-2.0513,1.8220,2.840
9.976685,-1.0052,-1.8223,1.7329,2.708
9.997144,-1.2337,-3.0411,-0.5598,3.329
10.018186,-0.7061,-3.0930,-0.9202,3.303
10.039809,0.0903,-1.9927,1.2600,2.359
10.060486,2.0063,0.1347,2.1682,2.957
10.080381,2.7701,1.9961,-0.0546,3.415
10.100727,3.7999,3.3368,1.1858,5.194
10.129908,2.4634,3.4243,0.5398,4.253
10.151897,0.9233,4.8464,-0.2858,4.942
10.162550,0.1664,4.2569,-0.7107,4.319
10.183183,-1.9058,4.5392,0.3763,4.937
10.203961,-2.1041,8.3393,0.3246,8.607
10.229650,-1.6991,5.7095,-0.2002,5.960
10.251154,-1.6829,1.0026,-0.4038,2.000
10.266586,-0.9334,0.4260,-0.7808,1.289
10.287151,1.1559,-1.3448,-1.2744,2.184
10.318552,0.7551,-1.8982,-1.1391,2.339
10.339151,0.0885,-1.9607,-1.4687,2.451
10.348493,-0.2858,-2.4236,-2.3485,3.387
10.369248,-0.8867,-3.0731,-2.5585,4.096
10.389492,-2.1825,-3.6219,-2.3628,4.844
10.416981,-3.1900,-3.6121,-1.9656,5.205
10.437692,-3.0475,-3.5665,-1.6981,4.989
10.452681,-2.9520,-3.7160,-1.6163,5.014
10.473231,-2.7854,-4.0044,-1.0746,4.995
10.494052,-2.2842,-2.8273,-0.5134,3.671
10.513729,-1.2861,-1.4106,0.1206,1.913
10.535088,0.9992,-0.0641,1.8065,2.065
10.556594,1.9795,0.0731,4.1419,4.591
10.576856,2.2223,-0.5112,4.6397,5.170
10.598344,1.7420,-2.0349,1.9686,3.324
10.627369,1.1352,-3.9296,-0.1145,4.092
10.656631,0.5055,-3.2777,-0.6530,3.380
10.665795,0.5889,-1.5488,0.4047,1.706
10.682649,0.4969,2.7520,2.7645,3.932
10.718855,-1.8091,7.4022,-4.1277,8.666
10.735578,-5.0742,3.8394,-0.3701,6.374
10.755961,-2.9415,2.2946,0.2787,3.741
10.776231,-3.0305,4.0379,-1.9755,5.421
10.796493,2.0503,8.9025,0.9843,9.188
10.822917,3.7488,2.0384,-2.7452,5.074
10.839462,3.5429,-0.5427,-3.4022,4.942
10.857405,2.5466,-1.0688,-1.6877,3.237
10.877808,0.5659,0.1901,-2.2630,2.340
10.898307,-0.8773,1.4263,-2.5103,3.018
10.922121,-2.4714,0.9467,1.1982,2.905
10.939161,-1.8124,0.2066,1.5829,2.415
10.959589,0.1546,-1.2166,-0.6399,1.383
10.980056,1.0064,-1.9000,0.1875,2.158
